chirp_mass mass_ratio distance phi ra dec
98.29809 0.20393306 2250.5295 0.29323387 0.29323387 -1.1701456
78.45274 0.192671 1844.5164 3.9377651 3.9377651 0.91696984
82.53421 0.26238185 1757.1204 4.35964 4.35964 0.70781446
76.335556 0.17678732 2196.871 3.5510464 3.5510464 0.60116285
99.06307 0.31098184 2418.875 3.8283901 3.8283901 0.8946928
95.804474 0.29857236 2430.4507 3.5510464 3.5510464 0.64833415
98.925255 0.20737511 2120.9424 0.8752651 0.8752651 -1.0380746
88.65016 0.15160859 2200.645 4.3166714 4.3166714 0.71512705
66.92195 0.12687907 1416.2778 4.0705776 4.0705776 0.82307225
93.106224 0.18705782 2680.954 6.193607 6.193607 -1.0766033
91.44574 0.34963137 2603.2222 5.834232 5.834232 -0.4972534
85.160614 0.23216811 2597.7646 3.9104214 3.9104214 0.99303967
67.689926 0.24076924 1506.7788 4.3947964 4.3947964 0.78486425
90.005714 0.171155 1464.9114 5.709232 5.709232 -0.4443561
85.74273 0.18610796 1927.9276 6.1115756 6.1115756 -1.1775588
70.2779 0.2132096 2124.231 3.3869839 3.3869839 0.63568664
95.97637 0.1524359 2765.6438 4.386984 4.386984 0.718504
98.51535 0.14891523 1936.265 3.7385464 3.7385464 0.9447123
94.82873 0.36800432 2083.3938 3.8401089 3.8401089 0.8855893
90.93897 0.35507882 2015.9739 0.16042137 0.16042137 -1.1373897
75.44423 0.22506243 1769.6912 3.5549526 3.5549526 0.6483793
76.080826 0.24243051 1809.5117 1.3010464 1.3010464 -1.1793647
79.307045 0.20285791 2089.742 3.4260464 3.4260464 0.6423398
96.16228 0.23062688 2281.7375 3.2580776 3.2580776 0.43238774
98.45234 0.3812197 1788.407 3.3088589 3.3088589 0.539133
87.738525 0.17021999 1786.2612 3.7072964 3.7072964 0.98457175
63.471004 0.23969457 1316.327 3.9377651 3.9377651 0.8913758
97.896164 0.41573852 1724.7883 3.1877651 3.1877651 0.32122734
95.30005 0.21869826 2307.0308 0.18776512 0.18776512 -1.063666
82.38808 0.14082968 1571.9089 4.121359 4.121359 0.9190747
90.20616 0.25411075 1256.4052 6.256107 6.256107 -1.1147723
84.16707 0.27289045 2078.4814 6.010013 6.010013 -0.78640383
86.95822 0.23523483 1925.5813 4.3791714 4.3791714 0.7364011
95.911995 0.19144338 2133.3625 6.1232944 6.1232944 -0.6120799
88.75464 0.2649449 2802.9648 3.3869839 3.3869839 0.63227403
61.396652 0.26450256 1016.07587 3.9221401 3.9221401 0.96137965
84.57808 0.27390954 1762.9858 3.9729214 3.9729214 0.9660908
91.86299 0.27310067 2660.817 3.8440151 3.8440151 0.8568953
96.33215 0.36965692 2152.245 3.8830776 3.8830776 0.96977544
60.258575 0.12564477 1140.7487 3.4729214 3.4729214 0.6168476
97.56779 0.3644355 2100.37 4.340109 4.340109 0.65210205
70.95286 0.18700665 1331.0422 0.17995262 0.17995262 -1.1735654
96.21316 0.27343118 2185.1008 6.2365756 6.2365756 -0.86659265
88.22124 0.24050942 1592.299 3.8440151 3.8440151 0.9559449
85.25541 0.33589128 2114.0667 4.215109 4.215109 0.806953
94.998344 0.22372103 2233.4072 3.9299526 3.9299526 0.9504865
99.261185 0.23430079 2035.1077 3.4885464 3.4885464 0.6817001
91.47067 0.3583554 1988.7963 3.1174526 3.1174526 0.27725697
66.35204 0.20479944 1044.4788 4.308859 4.308859 0.85068536
79.704865 0.22385165 2340.174 0.19557762 0.19557762 -1.0959908
94.65186 0.17338485 2644.6929 3.8518276 3.8518276 0.85157436
88.854706 0.16106409 2861.0347 3.5041714 3.5041714 0.6587292
81.3718 0.18567759 1926.652 4.199484 4.199484 0.895233
90.82495 0.29746854 2811.0095 3.9494839 3.9494839 0.8631175
84.52117 0.24227077 2523.443 3.5783901 3.5783901 0.585486
89.44047 0.17512658 1450.5028 3.1447964 3.1447964 0.41760626
77.79961 0.2845544 2200.1362 3.7893276 3.7893276 1.0216963
79.84075 0.2709245 1452.208 3.5627651 3.5627651 0.6906976
80.71225 0.26284507 1768.1987 6.0607944 6.0607944 -0.81701
87.555626 0.338248 1789.5935 4.324484 4.324484 0.77256405
89.86406 0.36586982 1549.8535 6.068607 6.068607 -0.69954383
82.00077 0.2018185 1511.9698 0.25417137 0.25417137 -1.1818559
93.618866 0.2204909 1807.4259 3.5158901 3.5158901 0.64628303
87.24078 0.26948568 2366.1477 3.5315151 3.5315151 0.6212561
87.917404 0.17340633 1640.9766 3.6721401 3.6721401 0.8619798
92.0103 0.30898365 2333.5598 3.9221401 3.9221401 1.0140893
95.370094 0.31049278 1402.7888 0.13698387 0.13698387 -1.1211601
65.0569 0.22050783 1420.269 3.9221401 3.9221401 0.92899156
99.55124 0.3219481 1747.4512 3.9065151 3.9065151 0.85858124
84.17924 0.27733457 2521.9265 3.8947964 3.8947964 1.044713
98.24925 0.18417612 2668.7983 3.8596401 3.8596401 0.96419203
87.57089 0.3386534 2344.5068 3.3830776 3.3830776 0.6314976
88.14396 0.34381342 1337.1462 4.3635464 4.3635464 0.7783832
81.59868 0.2892363 2775.3726 3.8752651 3.8752651 0.9306174
93.363594 0.33506495 2818.5269 3.3869839 3.3869839 0.6814603
90.831665 0.21906891 1628.2402 6.150638 6.150638 -1.0366656
96.791885 0.19960248 2098.5884 6.006107 6.006107 -0.52573925
78.93794 0.24461502 1284.8242 3.8830776 3.8830776 1.0465839
90.85426 0.27295136 1820.0702 3.9260464 3.9260464 0.95219386
67.931404 0.15266237 1609.0986 3.1447964 3.1447964 0.4524388
95.212585 0.2608751 1739.859 0.17214012 0.17214012 -1.1102725
77.043945 0.16904801 1841.9702 3.4807339 3.4807339 0.6328236
75.99787 0.22027418 1530.897 5.9709506 5.9709506 -0.4680531
79.8811 0.14507005 1885.3892 3.9221401 3.9221401 0.94218683
80.883995 0.14638728 1978.2885 3.5119839 3.5119839 0.6698034
82.66183 0.17807743 1558.247 4.20339 4.20339 0.6767985
73.12837 0.2123065 851.59686 4.3166714 4.3166714 0.71691
77.10332 0.20766827 2140.6284 3.3830776 3.3830776 0.55945516
83.66489 0.15366355 2667.775 3.5588589 3.5588589 0.6699208
90.556656 0.30623594 2922.0996 5.9553256 5.9553256 -0.50825304
93.41635 0.16831595 2276.3723 3.9455776 3.9455776 0.93442106
79.81116 0.16517684 1309.8749 4.3947964 4.3947964 0.7914422
59.994698 0.20455581 1175.0283 0.34792137 0.34792137 -1.0950294
80.3648 0.18181607 1155.0948 1.2619839 1.2619839 -1.2077466
88.99376 0.41865468 1061.6658 6.1584506 6.1584506 -1.1499867
89.006935 0.38886768 1898.9882 4.1447964 4.1447964 0.9210275
77.65491 0.24085858 2407.421 3.4729214 3.4729214 0.6602226
72.25424 0.12587947 2029.0383 3.5197964 3.5197964 0.729462
93.33867 0.37870622 2302.0608 0.07448387 0.07448387 -1.2078506
83.02956 0.29765543 2168.6606 3.8987026 3.8987026 0.89226454
88.077866 0.2486288 2311.464 3.5119839 3.5119839 0.6452409
98.63931 0.1909864 2223.669 0.0041713715 0.0041713715 -1.1120782
90.61253 0.1721294 2718.6062 3.4963589 3.4963589 0.5277941
71.16713 0.20092389 980.8317 3.2385464 3.2385464 0.46049547
71.57611 0.18628979 1874.8572 6.166263 6.166263 -1.1276346
74.9395 0.20071894 2147.341 0.05104637 0.05104637 -1.0412711
98.02368 0.27669564 1476.154 0.17995262 0.17995262 -1.1542841
84.44465 0.15441662 1946.702 3.3479214 3.3479214 0.51386833
93.03265 0.36471677 2181.4553 3.9143276 3.9143276 0.932068
81.600266 0.2364459 2260.879 4.043234 4.043234 0.9573841
95.65646 0.3028004 1489.9724 1.1447964 1.1447964 -1.156382
94.759735 0.19857281 2366.2065 3.5940151 3.5940151 0.7561219
91.669525 0.192364 2739.7432 0.15260887 0.15260887 -1.0542316
75.617676 0.27084556 1797.9597 3.9846401 3.9846401 0.86698794
97.636505 0.33122787 1772.0475 3.9338589 3.9338589 0.9920446
77.96854 0.24616265 1797.153 0.18776512 0.18776512 -1.1863351
46.9668 0.13455892 586.0336 1.2502651 1.2502651 -1.0878893
99.40411 0.19570696 2739.3794 3.8049526 3.8049526 0.9946681
90.70389 0.15902933 1949.0747 4.261984 4.261984 0.8352344
87.53023 0.26530576 2089.0525 1.3479214 1.3479214 -1.2083098
75.73514 0.23803654 1964.3434 4.0080776 4.0080776 0.9041537
99.67604 0.2064636 1702.0944 3.5237026 3.5237026 0.62948877
88.51372 0.28040305 2622.5942 3.4494839 3.4494839 0.602146
87.328735 0.32723424 1361.4125 4.2385464 4.2385464 0.92416745
94.82001 0.35127887 1779.9521 1.0862026 1.0862026 -1.1737682
97.15281 0.21762744 1478.048 6.010013 6.010013 -0.6289859
94.70133 0.29393908 2100.0762 3.6213589 3.6213589 0.7247194
75.03092 0.2061606 2253.1 5.994388 5.994388 -0.508098
84.6698 0.1362403 1145.4054 4.324484 4.324484 0.7825341
76.725174 0.12803829 1929.692 4.3830776 4.3830776 0.7889263
57.38249 0.13874462 1364.2941 3.8283901 3.8283901 0.93806595
88.022064 0.23079064 1798.5248 3.8830776 3.8830776 0.87048984
67.250626 0.1696279 1304.6772 3.7776089 3.7776089 0.89269143
54.369186 0.19936064 1135.6188 4.3166714 4.3166714 0.7900129
70.95383 0.28700006 1446.3164 3.3830776 3.3830776 0.6885952
64.962204 0.18838173 1101.3708 4.0510464 4.0510464 0.91434133
81.329895 0.27090696 1587.3458 4.406515 4.406515 0.79236424
84.9267 0.28538287 2061.0076 3.4026089 3.4026089 0.6747563
77.111015 0.2798535 1500.4967 4.3479214 4.3479214 0.8747532
90.709625 0.24809721 1927.0012 0.14479637 0.14479637 -1.2188698
86.2374 0.25109333 2234.599 3.5588589 3.5588589 0.6936656
99.4362 0.31705135 1292.1516 3.7893276 3.7893276 0.9175
76.17677 0.2911756 2196.7227 3.2619839 3.2619839 0.4240094
83.03655 0.304702 1669.71 6.1857944 6.1857944 -0.8858161
86.48193 0.15923259 1759.6931 4.3674526 4.3674526 0.77704966
61.315727 0.17916238 1633.3113 6.213138 6.213138 -0.8009066
85.18246 0.34484774 984.0152 0.24635887 0.24635887 -1.2973876
97.104195 0.2099148 2129.5955 3.9299526 3.9299526 0.9729179
67.33731 0.2616559 1611.3264 6.197513 6.197513 -1.0712662
71.99133 0.26899546 1807.22 3.4026089 3.4026089 0.5945664
76.171524 0.2431033 1196.4984 4.3205776 4.3205776 0.87895024
91.56578 0.30616236 2422.6536 3.8908901 3.8908901 0.8703104
94.716965 0.17346877 2358.0613 3.9299526 3.9299526 0.96642184
73.58412 0.15852365 2001.0292 3.4182339 3.4182339 0.5918969
85.03017 0.25174475 1827.7852 4.437765 4.437765 0.6542781
88.45951 0.26724017 1634.7417 3.9065151 3.9065151 0.9754757
81.35893 0.37111694 2103.3062 0.03151512 0.03151512 -1.0623889
79.118225 0.25657144 1582.3391 4.32839 4.32839 0.81806904
81.94253 0.15040609 1561.0128 0.30104637 0.30104637 -1.0753322
85.98021 0.21735585 1725.9355 3.9768276 3.9768276 0.9596386
77.69542 0.25032344 1343.1206 4.3987026 4.3987026 0.65157616
88.76857 0.22567952 1804.5347 4.4260464 4.4260464 0.7954251
90.50734 0.35133284 2450.1477 6.275638 6.275638 -1.1233207
87.4765 0.3345539 1791.5021 6.271732 6.271732 -1.2611378
76.05329 0.30045685 1782.0697 4.043234 4.043234 0.6664247
87.51483 0.17561999 1083.8396 3.2580776 3.2580776 0.5187757
73.90154 0.16316494 1074.4646 3.9182339 3.9182339 0.923919
79.23444 0.17263004 2309.7585 3.2580776 3.2580776 0.44483837
98.6355 0.3293681 1998.2903 4.1330776 4.1330776 0.961433
48.4758 0.17402074 961.88025 4.152609 4.152609 0.8933236
92.44841 0.22110555 1925.5966 4.4104214 4.4104214 0.75928473
80.342865 0.30271605 2271.1843 3.7815151 3.7815151 0.9977448
93.44154 0.3315062 2727.588 3.5901089 3.5901089 0.6610996
93.56694 0.1903562 2815.447 3.3479214 3.3479214 0.5846689
77.26594 0.19530174 1006.1924 4.281515 4.281515 0.82605016
49.05457 0.14786336 1117.6921 3.8791714 3.8791714 0.9056092
85.96938 0.35128623 2020.644 3.9572964 3.9572964 0.96254647
91.656685 0.35112906 2455.1597 0.18385887 0.18385887 -1.1198387
80.34119 0.27179736 2043.3813 3.4065151 3.4065151 0.7011509
73.66957 0.14021239 1743.4205 0.21120262 0.21120262 -1.1687579
77.01965 0.14026546 1726.0901 3.8127651 3.8127651 0.97529674
77.61198 0.31750995 1796.685 3.7815151 3.7815151 0.9402782
91.79645 0.34128216 1522.9332 4.3362026 4.3362026 0.78737575
73.92797 0.22726855 2268.6636 3.5432339 3.5432339 0.7191954
82.5552 0.13706794 2560.1238 3.2307339 3.2307339 0.47339427
96.085236 0.27131158 2064.7258 3.8674526 3.8674526 0.91164714
89.2975 0.28498194 1743.7684 5.963138 5.963138 -0.8086475
79.02638 0.2784317 1601.6691 4.344015 4.344015 0.8471911
48.173973 0.16432089 1075.4277 0.37135887 0.37135887 -1.2153158
85.32854 0.29109073 2372.0205 3.8869839 3.8869839 0.8998892
88.07782 0.17516977 1839.6464 3.9885464 3.9885464 1.0478331
80.39827 0.31054312 1861.4272 3.9377651 3.9377651 0.91849583
84.38809 0.2867631 1991.1855 3.9846401 3.9846401 0.87154204
97.99458 0.18402228 2602.9048 3.4572964 3.4572964 0.66401726
90.07912 0.2054668 1453.597 4.386984 4.386984 0.6346112
97.2621 0.38449198 3053.586 3.4768276 3.4768276 0.6329267
97.33679 0.25712278 2237.2385 3.9299526 3.9299526 0.931637
85.08847 0.3271382 2111.1875 4.39089 4.39089 0.7250007
89.941025 0.27747357 2581.534 3.8635464 3.8635464 0.9654422
97.84233 0.1942361 2270.7434 3.3166714 3.3166714 0.67495537
88.331116 0.3221742 1450.1755 3.9416714 3.9416714 0.94686794
94.10997 0.27250314 1409.9689 4.3674526 4.3674526 0.82447106
85.835106 0.13829109 1453.0873 3.7854214 3.7854214 0.9275156
76.41371 0.22987607 1680.004 4.2112026 4.2112026 0.87264454
98.9115 0.1734317 2626.12 4.48464 4.48464 0.8063492
99.73157 0.24634549 2604.9888 4.3674526 4.3674526 0.79429895
87.32367 0.1451321 2071.7664 0.17604637 0.17604637 -1.0769937
96.84714 0.19775626 2683.5974 3.0510464 3.0510464 0.05699823
83.954834 0.2937666 2188.5808 6.1857944 6.1857944 -0.8770702
88.47794 0.2931334 1839.4619 3.8674526 3.8674526 0.9263482
66.97496 0.16934234 1660.5652 0.09401512 0.09401512 -1.0986626
90.95722 0.2772697 1713.8435 0.0041713715 0.0041713715 -1.101701
71.71506 0.22118023 1624.1519 3.9846401 3.9846401 0.95495313
62.94694 0.2296826 1024.5242 3.5354214 3.5354214 0.7810892
53.422676 0.16580653 894.6865 4.0041714 4.0041714 0.94688314
86.95848 0.16162851 2360.4062 3.3987026 3.3987026 0.63505584
61.88969 0.22182816 986.0348 3.5979214 3.5979214 0.7303891
88.02147 0.3372181 1842.3027 1.1408901 1.1408901 -1.1891192
99.51923 0.24761379 1389.0465 1.1682339 1.1682339 -1.0833818
82.31886 0.23218456 1923.2126 3.8440151 3.8440151 0.82357025
86.843346 0.15696311 1073.3372 1.2697964 1.2697964 -1.2217396
93.503555 0.25396338 1555.1296 4.1760464 4.1760464 0.864825
90.42413 0.40450484 2406.7876 3.9143276 3.9143276 0.8908782
87.32431 0.36800784 2004.7528 4.4143276 4.4143276 0.77187806
84.17995 0.15411857 2425.7131 3.5822964 3.5822964 0.64319575
63.05943 0.1809802 1616.2332 3.4104214 3.4104214 0.580508
92.64976 0.33132488 1382.9523 3.2815151 3.2815151 0.6356249
77.785324 0.27579042 1589.6813 4.371359 4.371359 0.81639385
74.64209 0.2620546 2057.6619 4.35964 4.35964 0.6987824
74.761246 0.2528829 1915.8003 5.959232 5.959232 -0.5243142
91.23941 0.29226032 2089.546 1.1526089 1.1526089 -1.122738
93.162155 0.25121376 1863.8306 6.1584506 6.1584506 -0.8559499
94.33763 0.31823254 932.9914 6.240482 6.240482 -1.2842455
97.152985 0.33235645 3073.2214 6.068607 6.068607 -1.0017341
87.99257 0.36792892 1900.0074 3.8362026 3.8362026 0.99854815
99.88878 0.27287897 2164.5903 4.07839 4.07839 0.8378486
62.40803 0.20984918 1689.3315 3.3049526 3.3049526 0.73294884
97.49051 0.33397162 2614.1975 3.8752651 3.8752651 0.911563
99.755325 0.19571885 2799.372 3.9338589 3.9338589 0.9167173
96.80443 0.39928186 2854.1523 6.2639194 6.2639194 -0.90736556
92.37672 0.27153748 2121.431 3.4416714 3.4416714 0.62483627
94.92653 0.40073156 2321.1133 3.2580776 3.2580776 0.49557066
78.76607 0.25376612 1525.7986 3.9612026 3.9612026 0.9370886
67.214386 0.14603475 1400.9358 4.219015 4.219015 0.6843992
82.44392 0.19687223 1238.7058 5.760013 5.760013 -0.5306595
92.54907 0.22947922 2240.1665 3.3088589 3.3088589 0.33550802
93.47981 0.55207413 2272.351 4.4768276 4.4768276 0.7407007
88.5824 0.27019015 2657.463 3.5549526 3.5549526 0.71671206
99.78647 0.26840997 1372.4664 3.6877651 3.6877651 0.9102748
63.291016 0.20304835 1207.6621 3.2268276 3.2268276 0.5251027
89.69884 0.16941303 2694.7593 3.1994839 3.1994839 0.4388368
93.221085 0.1993461 1763.311 3.3557339 3.3557339 0.51014477
99.7 0.3273642 1204.4739 4.32839 4.32839 0.77018756
90.68739 0.23002392 1930.1279 4.3518276 4.3518276 0.7472198
99.205215 0.18001527 2118.544 3.5276089 3.5276089 0.71655387
88.633255 0.25288668 2278.1968 0.03542137 0.03542137 -1.201741
91.635864 0.22925913 1716.3226 3.3401089 3.3401089 0.46210748
99.0746 0.21931121 1826.6625 3.9572964 3.9572964 0.96973306
94.52216 0.22320718 1939.5793 3.4065151 3.4065151 0.54981625
96.31069 0.32852244 1994.4424 3.8908901 3.8908901 0.9943313
90.608734 0.14138952 2046.9125 3.9299526 3.9299526 0.9184887
95.96936 0.24772942 2019.2736 6.2795444 6.2795444 -1.1474127
94.08069 0.4174627 1774.5337 4.340109 4.340109 0.82220775
72.53172 0.22397032 1507.7357 3.8830776 3.8830776 0.9174822
72.99903 0.29189652 1852.8574 3.9299526 3.9299526 0.9776788
97.820526 0.31123662 2253.4546 3.2346401 3.2346401 0.43653488
89.54402 0.14670703 1539.796 3.8752651 3.8752651 0.93014693
93.51648 0.30883425 2243.0244 4.3830776 4.3830776 0.788434
66.907074 0.18237972 1181.5449 5.9709506 5.9709506 -0.62754375
98.327354 0.24523482 1787.4124 6.256107 6.256107 -1.1907051
89.13562 0.17261773 2192.391 3.9455776 3.9455776 0.93194526
81.09106 0.16696969 1264.9459 1.2580776 1.2580776 -1.2172077
56.88979 0.15565148 1550.3564 3.0393276 3.0393276 0.1638092
95.38011 0.22143245 1663.96 6.2209506 6.2209506 -1.1716079
91.495224 0.28820777 2041.8679 6.181888 6.181888 -0.92213297
95.25035 0.35350633 2686.5059 3.9299526 3.9299526 0.9210541
89.92081 0.18536341 1991.6477 6.0451694 6.0451694 -0.5883585
96.375595 0.42460823 2694.8508 5.959232 5.959232 -0.43871012
94.68544 0.23634595 1954.8711 3.2268276 3.2268276 0.3530425
89.07423 0.16138747 2155.6782 5.994388 5.994388 -0.7045454
97.71875 0.30755645 1945.8816 3.9026089 3.9026089 1.009082
73.05494 0.19629773 1957.6112 3.3479214 3.3479214 0.4855807
99.67087 0.16677424 2912.7285 0.09010887 0.09010887 -1.1708143
93.25807 0.12648115 2185.0017 6.0178256 6.0178256 -0.763384
98.41362 0.20486614 1807.1875 1.2541714 1.2541714 -1.2705269
78.22323 0.22044805 1703.3373 3.5393276 3.5393276 0.6034699
82.76254 0.22900191 2059.356 3.5510464 3.5510464 0.6515137
87.04364 0.33816302 2114.8516 4.01589 4.01589 0.9582125
79.79161 0.18817654 648.84357 0.15651512 0.15651512 -1.2137328
91.96835 0.26150414 2560.0034 4.340109 4.340109 0.7295709
90.5402 0.26357877 2433.9019 3.4963589 3.4963589 0.6461378
73.25386 0.23872757 1972.396 3.8635464 3.8635464 0.983267
86.94348 0.24982053 1880.8708 6.006107 6.006107 -0.5777684
76.27002 0.2519803 1433.2286 3.8010464 3.8010464 0.9166014
92.37225 0.29928568 878.8469 6.162357 6.162357 -0.98550373
99.13428 0.19077379 2413.2568 3.5315151 3.5315151 0.6374761
84.22229 0.24502671 1975.8674 3.8908901 3.8908901 0.97892505
97.370605 0.21347335 1936.2167 3.9260464 3.9260464 0.9627193
76.95992 0.25141388 1137.8123 0.10182762 0.10182762 -1.1533794
99.888275 0.29823214 1279.7084 1.1330776 1.1330776 -1.1768466
97.926865 0.26123175 3005.878 3.2307339 3.2307339 0.4654008
88.180145 0.3653955 2433.2437 0.07448387 0.07448387 -1.0889112
80.432816 0.29052842 1480.8646 5.9357944 5.9357944 -0.41569746
99.10252 0.20901087 2920.7866 3.5315151 3.5315151 0.71596706
80.02353 0.29819474 2224.8982 3.9377651 3.9377651 0.9385621
94.14705 0.24851552 1399.9178 4.219015 4.219015 0.66115505
74.176865 0.16379026 1380.9203 0.10964012 0.10964012 -1.2168593
91.481606 0.20454752 1848.3586 0.23464012 0.23464012 -1.0799644
72.73587 0.22379524 2249.106 6.2522006 6.2522006 -0.86041015
94.662994 0.1741783 2765.0156 3.2346401 3.2346401 0.5337492
76.861404 0.30388317 1819.4219 3.7932339 3.7932339 0.88347334
87.542114 0.14003909 1869.6404 4.4416714 4.4416714 0.689692
93.49245 0.19940034 2387.0264 0.07839012 0.07839012 -1.1327454
86.56216 0.2804497 1608.1774 3.9026089 3.9026089 0.95739925
99.09363 0.3237435 2559.9563 3.8049526 3.8049526 0.94379747
64.42444 0.1794453 1297.9956 6.193607 6.193607 -1.0424181
93.062416 0.19407636 1927.1149 6.150638 6.150638 -0.8926412
94.987045 0.3335272 2216.4229 1.2033901 1.2033901 -1.0544165
75.29548 0.13635048 1507.6304 3.2112026 3.2112026 0.33434322
64.48367 0.1682592 740.9214 3.9416714 3.9416714 0.9819742
69.144775 0.2507003 1970.9694 3.6057339 3.6057339 0.6977444
80.8687 0.2398971 1337.4996 3.6057339 3.6057339 0.69994164
74.63891 0.24096921 1105.0731 4.4455776 4.4455776 0.7724314
79.46828 0.25808364 2074.558 3.8010464 3.8010464 0.9320508
84.83865 0.27319837 1940.0624 1.2776089 1.2776089 -1.1591609
97.843445 0.37118733 1613.5276 6.1740756 6.1740756 -0.94917256
90.48865 0.3707996 2343.5647 3.9065151 3.9065151 0.9600411
49.203503 0.19875619 1015.1806 3.8987026 3.8987026 0.9590172
78.81761 0.21835417 777.9146 0.03151512 0.03151512 -1.1088716
98.43829 0.1879127 1963.7542 4.3362026 4.3362026 0.7366291
75.44422 0.14790049 1532.3389 3.2229214 3.2229214 0.40316588
99.401985 0.36868444 1552.2509 3.5354214 3.5354214 0.75625837
95.44153 0.24360347 2295.4302 0.9612026 0.9612026 -1.1495163
85.748825 0.13877061 2038.9524 0.11354637 0.11354637 -1.1299772
99.702194 0.1703527 2597.8667 4.011984 4.011984 0.8860899
93.55594 0.18221298 1653.6179 3.9572964 3.9572964 0.8967102
99.7697 0.15298447 2802.5068 6.240482 6.240482 -1.1676301
78.13453 0.3262933 1784.779 3.9807339 3.9807339 0.92230874
95.04314 0.39566177 1966.2778 3.7971401 3.7971401 0.80143327
99.77556 0.4931837 1505.0825 0.05885887 0.05885887 -1.1895684
90.57533 0.32832086 2617.508 0.011983871 0.011983871 -1.2001226
99.06754 0.20376661 1824.4946 3.2776089 3.2776089 0.6107471
75.12837 0.23499739 1740.8248 3.3362026 3.3362026 0.5291331
98.52797 0.18579304 2472.7507 6.275638 6.275638 -1.1674219
98.2972 0.23063055 1514.4279 3.8205776 3.8205776 0.9929286
98.77879 0.24031338 1264.4962 4.011984 4.011984 0.9389656
96.47003 0.18888786 1988.9822 6.181888 6.181888 -1.1866889
75.35777 0.3427462 2625.068 3.3440151 3.3440151 0.58224666
85.37164 0.29778057 1496.8342 1.1369839 1.1369839 -1.1324966
65.54493 0.20253283 1664.1963 6.271732 6.271732 -1.117522
47.780724 0.16348848 1039.678 3.9612026 3.9612026 1.0076665
67.91659 0.19720036 1613.241 3.2346401 3.2346401 0.51052153
98.64168 0.42415166 1626.6584 4.3518276 4.3518276 0.75098073
86.98686 0.26724693 2052.836 3.9299526 3.9299526 0.9590826
96.52341 0.24580935 2959.1572 3.9260464 3.9260464 0.91408557
69.60881 0.2276876 1774.458 0.17214012 0.17214012 -1.1304506
92.17732 0.24786574 1685.8018 3.6955776 3.6955776 0.92924005
85.19093 0.13573548 2162.143 6.052982 6.052982 -0.78543377
86.29072 0.28107107 2273.517 3.9065151 3.9065151 0.9452693
99.81899 0.21463022 2319.1865 6.228763 6.228763 -1.1556532
90.48987 0.15607157 2494.755 3.3713589 3.3713589 0.5830832
85.58104 0.34768355 1439.292 3.5354214 3.5354214 0.6572129
87.10072 0.27907 2220.27 6.2365756 6.2365756 -0.80141723
92.27064 0.31545907 2079.3467 3.3908901 3.3908901 0.71104264
94.41698 0.27130377 2712.894 5.990482 5.990482 -0.43174154
75.30242 0.21762323 1819.0875 6.146732 6.146732 -1.0557013
98.24989 0.219226 2157.548 6.2795444 6.2795444 -0.8987066
73.61085 0.16304594 714.6076 1.2776089 1.2776089 -1.1554936
80.020706 0.3691219 2075.6826 3.1760464 3.1760464 0.47659326
88.461685 0.29855984 2091.6692 3.9494839 3.9494839 0.94594973
86.289955 0.23850194 2242.143 3.5041714 3.5041714 0.66418076
69.64426 0.23471257 2028.4722 3.5549526 3.5549526 0.65229833
97.265915 0.41115445 2738.8901 3.6682339 3.6682339 0.9464571
86.87278 0.22430113 2179.5684 6.135013 6.135013 -0.88934404
72.17049 0.2466686 1949.4025 3.9612026 3.9612026 0.9154185
99.37439 0.2342583 2065.5283 6.041263 6.041263 -0.898603
99.633286 0.16808853 1679.1161 3.8908901 3.8908901 1.058022
95.25505 0.22966865 2266.8862 4.386984 4.386984 0.6605788
95.445946 0.25751573 2229.1865 3.7815151 3.7815151 0.93788004
98.06024 0.42092407 2212.6697 3.8791714 3.8791714 0.98234445
72.20598 0.13540962 1653.9208 1.0041714 1.0041714 -1.0840344
92.87986 0.29897296 2553.0596 0.06667137 0.06667137 -1.1904684
88.91171 0.3087513 1709.3973 4.3791714 4.3791714 0.7480978
84.03098 0.263799 1929.1705 1.0627651 1.0627651 -1.2015333
69.10854 0.22313985 1805.3674 3.8987026 3.8987026 1.0018057
88.410385 0.18931141 1975.3696 0.00026512146 0.00026512146 -0.91617954
97.41121 0.2346088 1905.1604 4.3830776 4.3830776 0.6853099
77.73891 0.26227188 1784.4121 3.9768276 3.9768276 0.9557538
94.959984 0.47267544 2367.666 3.8908901 3.8908901 0.9515452
94.23794 0.28899908 1627.5035 4.3205776 4.3205776 0.80676454
92.397 0.1823352 1426.7523 4.3010464 4.3010464 0.78259104
85.65254 0.35781807 1678.5963 3.9026089 3.9026089 0.9602694
93.57875 0.43934375 2259.9233 1.2737026 1.2737026 -1.115917
90.73915 0.29798296 2154.0337 4.4104214 4.4104214 0.8201958
90.859024 0.1714296 2681.5342 3.3791714 3.3791714 0.61188626
73.23872 0.13177186 1972.3237 3.4807339 3.4807339 0.643818
85.43052 0.32536906 1893.0907 4.0393276 4.0393276 0.50949365
95.21099 0.2556101 2925.9531 0.027608871 0.027608871 -1.1009829
82.37982 0.13850284 2585.2383 3.8205776 3.8205776 0.8464706
88.727234 0.27373877 2455.4038 3.3440151 3.3440151 0.60052925
84.61459 0.21114916 1206.6873 3.4807339 3.4807339 0.67959
81.436584 0.31024486 2230.7227 3.9455776 3.9455776 0.92680615
95.22829 0.18517461 2002.0261 4.324484 4.324484 0.8716544
